,gameId,Win,TotalGoldDiff,AvgLevelDiff,TotalAssistDiff,Kill,Death,TotalMinionDiff,TotalJungleMinionDiff,FirstTower,TowerKillDiff,HeraldDiff,FirstDragon,TotalWardsKillDiff
4876,4211682986,1,13279,1.3999999999999986,46,30,10,25,32,1,8,0,1,8
4877,4211624542,1,13255,2.0,18,26,7,131,12,1,5,0,-1,3
4878,4211526602,1,7654,1.5999999999999996,25,25,9,49,-34,1,1,0,1,14
4879,4209433734,0,-1513,-0.40000000000000213,14,44,28,-99,-83,1,-1,1,1,1
4880,4209361818,0,-6770,-1.0,-8,23,25,-53,-19,1,-6,-1,1,5
4881,4209084178,1,11776,1.5999999999999996,10,14,4,102,42,1,9,0,1,5
4882,4208902863,0,-10843,-1.799999999999999,-2,21,32,-51,-72,-1,-6,0,1,1
4883,4252392170,1,7901,2.1999999999999993,51,36,16,-142,-38,-1,1,1,1,21
4884,4239150101,1,10586,1.1999999999999993,35,41,22,40,18,1,7,0,1,12
4885,4214305465,1,13316,1.0,25,39,18,6,25,-1,10,1,-1,2
4886,4226350319,0,-4890,-0.1999999999999993,-6,14,19,-17,-26,-1,-2,0,1,-4
4887,4224422031,0,-7036,-1.5999999999999979,-17,23,22,-99,-2,1,-3,-1,1,-24
4888,4220582926,0,-6486,-0.5999999999999996,-4,14,23,-100,-5,-1,-7,1,-1,-5
4889,4220196019,1,8875,0.7999999999999989,20,20,11,-53,-9,1,9,1,1,-9
4890,4219854855,1,3345,1.200000000000001,-10,21,19,32,14,1,3,1,-1,9
4891,4219180423,1,12737,1.6000000000000014,24,28,12,54,5,1,5,0,1,2
4892,4218531758,1,10984,1.799999999999999,16,31,20,-13,15,1,5,1,1,-8
4893,4218176477,1,7989,1.0,8,18,12,107,46,1,5,0,1,16
4894,4217274812,1,9423,1.0000000000000018,28,30,15,-158,14,1,7,1,-1,3
4895,4217117848,0,-6388,-0.5999999999999996,-26,24,33,-125,-56,1,-7,1,-1,-10
4896,4217151676,0,-10692,-1.0,-3,15,26,-52,-15,-1,-5,0,-1,-5
4897,4217083907,1,5112,0.6000000000000014,6,12,9,21,80,1,6,-1,-1,-2
4898,4209036686,1,4535,1.0,32,19,9,-45,7,-1,1,0,-1,3
4899,4208071373,0,-2456,-1.3999999999999986,-11,22,21,-85,-6,1,0,-1,1,-28
4900,4207876452,1,9468,1.5999999999999996,15,31,18,-79,91,1,3,1,1,16
4901,4202369262,1,6995,1.0,27,31,18,-111,7,-1,5,1,-1,-13
4902,4256863148,0,-8348,-1.5999999999999996,-6,4,7,-99,-25,-1,-7,0,-1,-4
4903,4253280380,1,4902,1.0,22,15,8,43,0,-1,0,1,1,17
4904,4252798592,1,17183,1.5999999999999996,30,37,15,78,83,1,10,0,-1,6
4905,4252794989,1,6732,0.3999999999999986,16,24,16,22,75,1,2,0,1,0
4906,4203939873,0,-5354,-0.7999999999999989,-13,6,11,-43,-8,-1,-2,0,-1,-1
4907,4175005257,1,13706,2.0,44,44,18,7,21,1,6,1,1,7
4908,4169792365,1,5781,0.3999999999999986,26,29,22,47,38,-1,6,-1,1,0
4909,4164774671,0,-5975,-0.40000000000000036,-21,41,39,15,3,1,-1,1,-1,-9
4910,4138724474,0,-10905,-1.200000000000001,1,18,30,-38,-48,1,-7,-1,-1,10
4911,4133681848,1,11721,1.0,26,21,6,66,-41,1,7,0,-1,6
4912,4133583636,1,7674,1.200000000000001,19,16,11,105,44,1,3,0,-1,-6
4913,4129276896,0,-4169,-0.20000000000000107,-26,14,20,63,7,1,0,0,1,6
4914,4127527430,1,12168,1.5999999999999996,51,35,16,-14,14,1,9,1,-1,5
4915,4127511307,1,10948,1.799999999999999,25,22,6,117,-10,1,4,0,-1,5
4916,4127269043,1,6401,0.6000000000000014,14,17,7,18,4,1,2,0,1,1
4917,4126869755,1,5969,0.8000000000000007,-9,29,24,7,49,1,6,1,-1,-6
4918,4126821165,0,-11603,-1.5999999999999996,-14,23,34,-65,-25,1,-3,-1,-1,-22
4919,4125248911,0,-5335,-0.7999999999999989,-17,7,14,5,-14,-1,-1,0,-1,6
4920,4125231936,1,10535,1.4000000000000004,52,30,9,16,-3,1,3,0,1,7
4921,4122629807,1,10209,1.8000000000000007,17,20,14,40,20,-1,2,1,-1,9
4922,4121716894,1,539,0.40000000000000036,-7,28,26,-56,-28,1,3,-1,1,7
4923,4121624802,0,-5094,-0.5999999999999996,-28,15,18,-5,27,1,-5,-1,1,11
4924,4120692295,0,-12007,-2.0,-44,15,32,-79,-18,1,-5,-1,-1,-7
4925,4120625296,0,-6999,-1.4000000000000004,-36,19,32,-10,-21,1,0,-1,-1,-24
4926,4120498940,0,-8303,-1.1999999999999993,-27,30,34,-76,-22,-1,-6,-1,-1,-8
4927,4119810412,0,-5420,-1.0,-31,27,37,14,40,-1,-3,-1,-1,-3
4928,4118770766,0,-3563,-0.5999999999999996,-13,6,11,0,4,-1,-3,0,-1,4
4929,4118526123,1,11620,0.5999999999999996,7,22,11,-53,123,1,11,1,1,20
4930,4117850346,0,-8298,-1.4000000000000004,-21,13,21,-90,-30,1,-5,-1,-1,-19
4931,4116698266,0,-7592,-1.4000000000000004,-38,22,37,1,-44,1,-5,-1,-1,25
4932,4116507469,0,-4044,-1.1999999999999993,-17,25,31,-5,-43,1,-4,1,-1,3
4933,4212093778,0,-2673,-0.40000000000000213,14,39,38,-33,-10,1,-2,1,1,-22
4934,4211539586,0,-9240,-1.5999999999999996,-17,16,35,65,-56,1,-5,-1,-1,-4
4935,4211544125,0,-11020,-2.1999999999999993,-49,15,26,-17,-7,-1,-8,-1,-1,0
4936,4210633169,1,9104,0.7999999999999989,-10,33,26,86,11,1,10,1,1,3
4937,4210088951,1,13603,2.2,29,19,4,82,29,1,7,0,1,2
4938,4208757048,0,-7771,-1.4000000000000004,-23,15,26,-43,-16,1,-4,0,-1,4
4939,4208675626,1,7285,1.200000000000001,11,26,17,49,-29,1,5,1,1,7
4940,4207568332,0,-7185,-1.8000000000000007,-32,19,28,37,-69,1,-2,-1,-1,3
4941,4207562496,1,12949,1.5999999999999996,37,22,6,66,-24,1,9,1,-1,2
4942,4207485265,1,3525,0.40000000000000036,16,19,15,-43,25,1,5,-1,1,-6
4943,4207421664,0,-7909,-1.9999999999999982,-9,23,27,0,-29,-1,-3,-1,1,7
4944,4207326690,0,-10049,-2.0,-23,18,30,-64,-33,-1,-6,-1,-1,2
4945,4206429127,1,9318,1.799999999999999,13,22,13,-18,15,1,3,1,-1,0
4946,4206036676,1,11332,1.5999999999999996,28,24,8,19,87,1,5,0,1,7
4947,4205908218,0,-7941,-1.0,-17,9,21,30,-29,-1,-5,0,1,-6
4948,4205516925,1,8239,1.5999999999999996,7,25,15,37,23,1,8,1,1,8
4949,4204237883,1,12695,1.5999999999999996,20,30,15,46,42,1,8,0,1,-1
4950,4203599023,1,9265,1.0,14,29,16,8,7,1,5,-1,1,6
4951,4203125825,1,3006,0.1999999999999993,2,31,29,-4,24,1,3,1,1,12
4952,4203068427,0,-11772,-2.200000000000001,-19,5,20,-86,-40,-1,-6,0,1,-7
4953,4202915174,0,-3784,-1.1999999999999993,-15,22,29,15,-7,1,-1,-1,-1,9
4954,4201268723,0,-3861,-0.1999999999999993,-14,20,24,-50,62,1,-5,-1,-1,11
4955,4201088460,0,-9467,-1.4000000000000004,-8,17,27,24,-52,-1,-7,-1,1,-3
4956,4200918888,1,16230,2.200000000000001,34,41,14,-32,46,1,10,1,-1,-2
4957,4195304362,0,-4215,-0.5999999999999996,-22,13,21,-45,15,-1,-2,0,-1,-5
4958,4193136737,0,-7286,-1.5999999999999996,-20,26,33,-31,18,1,-4,-1,-1,-5
4959,4190406207,0,-1400,-0.1999999999999993,-7,24,23,42,35,-1,-5,-1,1,10
4960,4190333742,1,6564,0.1999999999999993,4,27,26,41,46,1,4,1,1,10
4961,4188762415,0,-5297,-1.0,-3,7,11,-88,-30,-1,-2,0,-1,-1
4962,4251273109,1,8460,0.7999999999999989,-3,27,20,-30,16,1,7,1,1,-6
4963,4249653203,1,9643,1.5999999999999996,24,28,11,32,41,1,6,0,1,1
4964,4248955408,0,-4188,-0.8000000000000007,-45,17,29,3,7,1,-1,1,-1,-20
4965,4241906972,0,-12814,-2.0,-42,14,40,-41,2,-1,-8,-1,-1,1
4966,4239927491,0,-7159,-1.3999999999999986,-19,8,13,-55,-63,-1,-1,0,1,-4
4967,4235479321,1,12308,1.1999999999999993,32,37,24,-100,12,-1,4,1,-1,-8
4968,4233073833,1,8561,1.3999999999999986,12,41,32,-53,60,-1,4,-1,1,-15
4969,4232707875,1,13754,1.200000000000001,20,43,29,-37,60,1,6,1,-1,0
4970,4230787460,1,12828,1.6000000000000014,20,32,23,-7,57,1,6,1,-1,6
4971,4230180210,1,8318,0.40000000000000036,17,26,18,-43,20,1,9,1,1,-21
4972,4227962599,0,-6827,-1.200000000000001,-21,30,35,-19,5,1,-7,-1,-1,-6
4973,4227906337,1,6106,0.40000000000000036,1,18,14,31,16,1,10,0,1,6
4974,4222759951,1,7850,0.40000000000000036,7,22,16,103,21,1,4,0,-1,4
4975,4222415339,1,9898,1.799999999999999,21,21,7,71,13,1,3,0,-1,5
4976,4244637093,1,5002,0.8000000000000007,8,35,21,4,116,1,7,0,-1,-8
4977,4241555127,1,7131,1.0,29,39,24,-123,13,-1,7,1,-1,-5
4978,4241456627,1,4873,0.40000000000000036,14,17,8,-10,23,1,1,0,-1,1
4979,4225907626,0,-4304,-0.20000000000000107,-9,19,26,-64,-36,1,-6,1,-1,-9
4980,4190614994,0,-8458,-1.0,-26,13,27,15,-24,-1,-3,0,-1,-5
4981,4189984869,1,6182,0.8000000000000007,-2,13,9,102,32,1,4,0,-1,-8
4982,4182610813,1,13005,1.3999999999999986,36,37,19,9,37,1,9,1,1,-6
4983,4182139202,1,10773,1.5999999999999996,33,24,1,26,1,1,2,0,0,0
4984,4181601396,1,10904,1.6000000000000014,40,33,12,-28,40,-1,4,1,-1,31
4985,4181189195,1,7652,1.0,15,14,3,5,17,1,2,0,1,3
4986,4181181939,1,8831,1.8000000000000007,41,29,11,0,-16,1,5,1,-1,-5
4987,4179827342,1,1733,1.0,-7,29,32,63,-10,-1,4,1,1,-12
4988,4179831734,1,10513,1.0,17,22,14,53,77,1,1,0,1,-6
4989,4179725356,1,4155,0.6000000000000014,22,27,18,-77,-29,1,2,0,-1,1
4990,4175799172,0,-11011,-1.799999999999999,-3,15,21,-37,-174,-1,-5,-1,-1,-6
4991,4174556075,1,3040,0.5999999999999996,21,33,24,8,-74,1,4,0,1,-12
4992,4174348872,1,4777,1.4000000000000004,13,28,28,-18,82,-1,2,1,-1,12
4993,4174293391,1,6037,0.8000000000000007,41,33,19,-8,19,1,4,-1,-1,-6
4994,4173209069,0,-12343,-1.5999999999999996,-21,8,21,-133,-33,-1,-8,0,1,-9
4995,4170950782,0,-3357,-1.0,-12,10,14,-11,-21,1,-2,0,-1,0
4996,4170771827,1,5320,1.0,24,22,13,8,38,-1,1,0,-1,-14
4997,4170655627,1,7635,0.5999999999999996,16,24,14,63,-4,1,6,0,1,-8
4998,4170662267,1,11503,1.799999999999999,14,23,5,115,14,1,6,0,-1,-1
4999,4170420065,1,9628,1.1999999999999993,39,25,13,12,25,-1,5,1,-1,-2
5000,4168811456,1,10695,1.1999999999999993,5,27,20,58,84,1,3,1,1,9
5001,4168656811,1,9181,1.1999999999999993,11,24,24,-7,74,1,2,1,1,10
5002,4168264163,1,10456,1.8000000000000007,14,34,17,14,24,1,2,1,1,5
5003,4252875789,0,-8704,-1.200000000000001,-14,4,18,-69,7,-1,-2,0,-1,-1
5004,4238965433,1,7974,0.3999999999999986,16,21,9,46,4,1,2,0,1,2
5005,4238838227,0,-6096,-1.3999999999999986,1,21,24,2,-29,-1,-3,-1,1,7
5006,4238738754,1,10626,1.8000000000000007,43,46,29,49,-51,-1,4,1,1,2
5007,4229953657,0,-12005,-1.5999999999999996,-29,16,34,-83,-47,-1,-4,0,1,-13
5008,4224065018,0,-6574,-0.20000000000000284,-21,29,43,135,-26,1,-7,-1,1,-7
5009,4221867418,0,-9506,-1.200000000000001,-15,14,31,-59,-54,-1,-7,0,-1,-3
5010,4221581630,1,4042,0.8000000000000007,7,20,16,-6,-5,1,6,-1,-1,-4
5011,4221057221,0,-5215,-1.4000000000000004,-47,18,38,42,104,-1,0,1,1,4
5012,4220949605,0,-8073,-1.200000000000001,-22,22,28,2,-56,-1,-7,0,1,12
5013,4220935300,1,6010,0.8000000000000007,14,25,14,-4,40,1,3,0,-1,-8
5014,4228608249,1,10121,1.4000000000000004,28,31,17,9,-42,1,7,1,1,-6
5015,4218843225,1,8513,0.5999999999999996,45,36,22,-25,-44,-1,5,0,-1,3
5016,4208200757,0,-931,-1.0,-6,15,14,6,-9,1,1,-1,-1,4
5017,4201298548,0,-4796,-1.1999999999999993,-17,23,33,-30,35,-1,-5,-1,1,19
5018,4194088519,1,9542,1.200000000000001,25,17,5,51,-25,-1,7,0,1,-3
5019,4183215819,1,7819,1.4000000000000004,11,29,24,-16,36,1,5,1,1,-9
5020,4171297510,1,9388,1.200000000000001,1,39,33,87,131,-1,5,1,1,-10
5021,4164658223,0,-2269,-0.5999999999999996,5,22,22,-32,-70,-1,-4,1,1,-12
5022,4164583267,1,5459,0.0,16,16,9,10,5,1,1,0,1,-3
5023,4164468916,0,-10956,-1.5999999999999996,-7,13,22,-89,-46,1,-8,-1,-1,3
5024,4161279639,1,8906,1.799999999999999,20,28,17,-42,34,-1,5,1,1,-6
5025,4227542218,0,-10316,-1.0,-48,18,34,-69,-4,1,-5,-1,-1,-9
5026,4225915419,1,7037,1.1999999999999993,9,16,6,36,34,1,4,0,1,4
5027,4225245739,1,12446,1.200000000000001,22,25,9,-11,22,1,9,0,1,5
5028,4216134176,1,10812,1.4000000000000004,31,19,5,24,15,1,4,0,1,7
5029,4216161560,0,-5364,-1.0,-22,17,26,18,-35,-1,-4,0,1,-5
5030,4216049305,1,8997,1.0,24,26,10,-35,63,1,4,0,1,8
5031,4216033293,0,-4359,-1.0,-12,30,33,-83,54,1,-4,1,-1,0
5032,4215780688,1,15695,2.0,21,21,6,185,30,1,9,0,1,5
5033,4215581347,1,11238,1.5999999999999996,12,27,14,47,61,1,6,1,1,-4
5034,4211998733,0,-12559,-2.0,-33,14,28,-37,-64,-1,-9,-1,-1,2
5035,4211859409,1,7231,0.8000000000000007,15,15,6,12,12,1,3,0,1,-1
5036,4211864742,0,-12345,-2.6000000000000014,-30,15,26,-74,-27,1,-4,-1,1,-13
5037,4211848836,0,-6661,-2.1999999999999993,-30,15,27,26,-76,1,-5,-1,1,-5
5038,4211841675,1,10344,1.8000000000000007,18,25,15,25,32,1,8,1,1,-10
5039,4205727389,0,-14358,-1.799999999999999,-17,13,26,-155,-19,-1,-9,0,-1,-1
5040,4204817985,1,10629,1.4000000000000004,9,23,12,8,63,1,8,1,1,7
5041,4201447501,0,-8435,-1.3999999999999986,-9,27,40,7,-30,1,-7,-1,-1,14
5042,4195304117,0,-9201,-1.1999999999999993,-11,19,24,78,-63,-1,-8,-1,1,-3
5043,4195077711,1,12253,2.1999999999999993,14,25,9,104,55,1,4,0,1,-2
5044,4251565691,1,12048,1.6000000000000014,37,48,31,-27,131,1,6,-1,1,-1
5045,4249054067,1,6850,0.8000000000000007,13,14,4,72,23,1,2,0,1,3
5046,4234460423,1,10688,1.8000000000000007,33,38,21,48,-18,1,6,1,1,4
5047,4232513339,0,-9593,-1.0,-24,23,33,82,-38,1,-8,-1,-1,-15
5048,4232362440,1,2903,0.1999999999999993,11,12,5,-36,10,1,0,0,-1,3
5049,4232162396,1,10506,1.8000000000000007,30,34,16,6,66,-1,6,0,1,-7
5050,4231178653,1,12969,2.4000000000000004,21,18,1,73,74,1,6,0,1,2
5051,4231173926,1,5276,0.5999999999999996,20,20,7,-25,-2,1,1,0,1,7
5052,4226054962,1,12818,1.8000000000000007,13,37,13,52,67,1,4,0,1,1
5053,4224974673,1,9677,0.8000000000000007,16,22,9,75,4,1,3,0,1,1
5054,4224729927,1,9415,1.4000000000000004,21,19,7,117,38,1,4,0,1,5
5055,4217236702,0,-7886,-1.5999999999999996,-30,18,25,-34,-9,-1,-5,-1,1,9
5056,4216858859,0,-7044,-0.5999999999999996,-17,11,22,11,-14,-1,-8,0,-1,-5
5057,4215281459,0,-3970,-0.5999999999999996,-6,28,32,20,43,-1,-2,-1,-1,17
5058,4213812586,1,7534,1.1999999999999993,14,19,11,-4,5,1,4,0,-1,2
5059,4213097875,1,8931,1.5999999999999996,17,15,2,33,7,1,4,0,1,5
5060,4210089819,0,-3343,-0.6000000000000014,-18,29,37,23,-23,1,-4,1,-1,16
5061,4203045344,0,-10433,-1.5999999999999996,-4,27,33,-118,-42,1,-5,-1,-1,-4
5062,4203028215,1,10446,1.799999999999999,44,29,6,-1,13,1,4,0,-1,10
5063,4202908820,0,-9655,-1.5999999999999996,-27,13,23,-56,-51,-1,-7,0,1,-2
5064,4202210411,1,8004,1.0,14,27,16,-57,59,1,6,0,1,12
5065,4201595613,0,-6788,-1.0,-6,12,15,-57,-20,-1,-4,0,-1,-4
5066,4255087988,1,11549,1.4000000000000004,35,30,12,12,63,1,5,0,1,-2
5067,4253695299,1,1449,0.40000000000000036,10,17,11,-44,-21,1,1,0,-1,6
5068,4253522543,1,4910,0.0,60,54,31,-98,14,1,5,0,1,-7
5069,4252533994,1,7402,0.7999999999999989,24,23,16,96,24,1,2,0,1,1
5070,4252402313,1,6597,1.1999999999999993,19,20,10,54,31,1,2,0,-1,5
5071,4251521408,1,9579,1.1999999999999993,4,32,22,144,19,1,6,0,-1,-3
5072,4251416507,0,-7882,-1.8000000000000007,-10,5,11,-55,-32,-1,-3,0,-1,-3
5073,4251165336,1,6922,0.7999999999999989,16,28,23,31,29,-1,4,0,1,1
5074,4250833770,1,7965,0.8000000000000007,18,36,27,120,-75,1,5,0,1,3
5075,4250769372,0,-11303,-1.8000000000000007,-10,15,32,-77,21,-1,-4,0,-1,-3
5076,4246045410,0,-8115,-0.5999999999999996,-20,8,17,-68,6,-1,-6,0,1,-7
5077,4245902509,1,6306,0.5999999999999996,6,24,17,23,4,1,4,0,-1,4
5078,4245399246,1,8972,1.200000000000001,23,34,21,33,21,1,4,1,-1,6
5079,4240818960,1,13399,1.5999999999999996,15,21,8,98,17,1,6,0,1,2
5080,4240697134,1,11814,1.5999999999999996,32,24,8,55,-5,1,7,1,1,0
5081,4240641769,0,-8876,-1.4000000000000004,-30,8,20,-53,19,1,-8,0,-1,0
5082,4240611534,1,7773,0.8000000000000007,16,25,13,-92,109,1,7,1,-1,-1
5083,4239783910,1,7566,1.8000000000000007,21,38,25,-92,48,1,4,1,1,-8
5084,4237928341,1,7802,1.200000000000001,11,26,16,75,9,1,3,0,1,-3
5085,4237797718,0,-1857,-0.8000000000000007,-4,23,19,-35,-26,1,-3,1,1,9
5086,4237760114,1,12828,1.0,9,34,17,123,97,1,5,0,-1,5
5087,4237690627,1,11177,1.200000000000001,19,40,20,23,-31,1,8,1,1,5
5088,4237185869,1,9421,2.0,34,30,18,20,58,1,4,1,1,-9
5089,4237200300,1,12783,1.799999999999999,10,25,10,136,39,1,4,0,-1,8
5090,4234870597,1,4865,1.3999999999999986,15,30,23,-16,-32,-1,1,1,-1,11
5091,4234145426,0,-6962,-1.1999999999999993,-19,15,26,-85,-31,-1,-2,0,-1,0
5092,4232479346,1,8619,1.3999999999999986,19,47,38,42,47,-1,4,1,-1,0
5093,4241389953,1,6430,1.0,8,14,5,34,17,1,1,0,1,8
5094,4202230729,0,-8705,-1.1999999999999993,-30,8,24,4,22,-1,-5,-1,-1,-9
5095,4201133632,1,9980,1.0,35,22,10,51,30,1,8,0,1,-2
5096,4200388262,0,-9779,-1.200000000000001,-18,6,18,-53,0,-1,-2,0,-1,-5
5097,4199942988,1,7126,1.799999999999999,17,44,34,-60,11,-1,3,1,-1,-9
5098,4199469321,1,8091,1.5999999999999996,28,20,9,66,-20,-1,1,1,1,-9
5099,4198798914,0,-9123,-1.4000000000000004,-12,18,34,-20,17,-1,-7,-1,1,-5
5100,4198369698,0,-3875,-0.7999999999999989,-26,10,24,44,31,1,-3,0,1,-6
5101,4198331794,0,-5784,-1.4000000000000004,-9,6,11,9,-34,1,-2,-1,-1,-9
5102,4198197969,1,5080,1.4000000000000004,16,16,9,9,78,1,1,0,1,-7
5103,4197723384,1,9189,0.7999999999999989,23,24,12,66,27,1,8,0,-1,-7
5104,4197513930,1,12460,1.3999999999999986,28,33,14,-10,72,1,10,0,-1,1
5105,4197439071,1,7973,1.6000000000000014,12,32,14,-29,107,-1,3,0,1,3
5106,4197432031,1,12325,2.1999999999999993,26,32,15,-1,91,1,8,1,-1,7
5107,4196714879,0,-14504,-2.0,-30,10,30,-72,-51,-1,-10,0,-1,-8
5108,4196274057,1,11515,2.0,9,32,13,98,27,1,6,0,1,1
5109,4196007647,0,-11719,-2.0,-25,14,29,-16,-7,-1,-7,-1,-1,1
5110,4194324755,0,-798,-0.7999999999999989,-8,38,32,-12,47,-1,-1,1,1,-3
5111,4194290290,1,15944,1.799999999999999,30,22,3,175,-16,1,8,0,0,2
5112,4193873551,1,12061,1.799999999999999,16,24,8,46,61,1,4,0,1,5
5113,4193129036,0,-5592,-1.1999999999999993,-28,11,22,8,19,-1,-1,-1,-1,1
5114,4192870314,0,-5412,-1.0,-19,17,21,4,-51,1,-2,-1,-1,1
5115,4192804277,0,-6189,-0.8000000000000007,-15,5,18,-12,-1,-1,-2,0,-1,-4
5116,4192734995,1,5440,0.6000000000000014,49,28,17,-22,0,1,4,0,-1,11
5117,4192593519,1,6309,1.0,12,27,19,45,79,1,1,0,1,-2
5118,4192392851,0,-7961,-1.200000000000001,-27,13,30,27,-44,1,-5,1,1,-13
5119,4190865571,1,9670,1.1999999999999993,14,41,34,-56,67,1,7,1,-1,4
5120,4189964407,0,-6780,-1.5999999999999996,-9,21,26,-69,-47,-1,-7,-1,-1,-5
5121,4189377155,1,11142,1.6000000000000014,34,26,10,32,50,1,7,1,-1,-1
5122,4189297228,0,-3619,-0.5999999999999996,-21,11,24,-13,30,-1,-5,1,-1,0
5123,4250910431,1,9202,1.4000000000000004,17,18,7,46,-27,1,6,1,-1,0
5124,4250699991,1,7186,0.5999999999999996,22,26,18,-1,-31,1,1,0,-1,11
5125,4218202213,0,-11025,-2.4000000000000004,-27,11,31,11,-5,1,-5,-1,1,-4
5126,4214186964,0,-2878,-1.0,-19,24,35,9,34,1,2,1,-1,16
5127,4209058568,0,-12487,-2.200000000000001,-21,17,36,1,-83,1,-5,-1,1,-2
5128,4207316717,1,13060,1.4000000000000004,27,23,6,-10,47,1,9,0,-1,6
5129,4256742564,0,-6361,-1.4000000000000004,-16,10,22,-1,3,1,-2,-1,1,2
5130,4252191640,1,8933,1.1999999999999993,11,25,18,-73,86,1,8,1,1,-3
5131,4245562593,0,-10914,-1.8000000000000007,-18,18,27,-72,-33,-1,-9,-1,1,-11
5132,4244319340,0,-9243,-1.8000000000000007,-3,24,30,-60,-29,1,-7,-1,1,4
5133,4243221687,1,7078,0.8000000000000007,10,23,20,-35,5,1,7,1,1,-2
5134,4242553406,1,5003,0.20000000000000107,18,35,26,-25,44,-1,7,-1,1,-8
5135,4238657805,0,-8699,-1.5999999999999996,-31,32,38,-97,-20,-1,-2,-1,1,-14
5136,4237956413,0,-7901,-1.4000000000000004,-30,17,25,28,-40,1,-6,-1,-1,-6
5137,4237035042,1,-9,0.0,16,39,35,9,41,-1,3,-1,1,27
5138,4229011056,0,-11176,-1.9999999999999982,-3,18,30,-88,-45,-1,-7,-1,1,-13
5139,4251670835,1,10895,1.5999999999999996,20,23,10,-19,16,1,4,1,1,-1
5140,4248607462,1,10255,0.1999999999999993,-1,28,19,-50,127,1,11,1,1,-13
5141,4245490330,1,12919,1.8000000000000007,10,19,9,51,90,1,8,1,1,22
5142,4233249690,0,2674,-0.40000000000000213,-35,25,32,86,37,1,0,1,-1,2
5143,4224551012,1,15524,1.5999999999999996,21,28,11,49,24,1,7,0,1,1
5144,4224294820,0,-5979,-1.0,-13,15,17,-38,-29,-1,-6,0,-1,2
5145,4224148517,0,-8470,-2.0,-32,10,24,-14,-37,1,-4,-1,-1,-13
5146,4223715098,1,10790,2.1999999999999993,44,43,20,-63,44,1,3,1,1,1
5147,4223640815,1,8046,1.200000000000001,12,11,3,7,2,1,3,0,-1,3
5148,4223238741,1,14049,2.1999999999999993,23,23,7,15,76,1,9,1,-1,12
5149,4221900304,1,10700,1.8000000000000007,37,34,13,4,1,1,3,1,1,5
5150,4221611090,1,5068,0.7999999999999989,19,29,21,-50,-11,-1,3,1,-1,10
5151,4221552281,0,276,-0.8000000000000007,-3,32,37,31,32,1,1,1,-1,7
5152,4221301477,1,13135,1.5999999999999996,31,32,16,35,53,1,9,0,-1,-2
5153,4219895531,0,-5569,-1.0,-16,10,20,-94,3,-1,-1,0,-1,-15
5154,4219762412,0,-9410,-1.8000000000000007,-23,18,25,45,-67,-1,-7,-1,-1,-1
5155,4218947157,1,5615,1.200000000000001,30,29,10,10,-42,-1,5,0,-1,0
5156,4218980121,1,8857,1.200000000000001,34,26,10,-28,38,1,6,0,1,-1
5157,4218809381,1,1762,0.0,18,37,31,-227,5,1,8,1,1,8
5158,4218669730,0,-6115,-1.5999999999999996,-37,29,40,0,-6,1,-2,1,-1,2
5159,4216530920,1,10813,1.4000000000000004,10,18,7,108,6,1,8,0,1,5
5160,4216333677,1,11040,1.1999999999999993,16,14,5,24,88,1,6,0,1,14
5161,4216125268,1,9842,1.8000000000000007,19,28,18,20,39,1,5,1,1,-7
5162,4215946758,1,13851,2.4000000000000004,20,21,2,70,52,1,7,0,1,1
5163,4214414891,1,13024,1.200000000000001,29,18,6,35,31,1,9,0,1,2
5164,4213010653,1,1389,0.5999999999999979,-23,26,30,30,-23,1,0,1,1,-11
5165,4210158200,0,-10995,-2.0,-32,11,31,5,-6,-1,-7,0,-1,-14
5166,4238542842,1,8842,1.1999999999999993,25,25,5,-6,15,1,1,0,1,1
5167,4205346968,1,15622,2.2,18,21,7,128,39,1,10,0,1,-3
5168,4200332686,1,2822,-0.8000000000000007,2,40,33,-49,-14,-1,7,1,-1,-11
5169,4255630738,1,5511,-0.20000000000000284,-2,33,28,-3,46,-1,7,0,1,3
5170,4255532455,1,-3449,-0.1999999999999993,-38,42,51,66,6,1,5,-1,-1,6
5171,4253954712,0,-3584,-1.0,-19,13,18,-50,67,1,2,0,1,-4
5172,4253602541,1,6540,0.5999999999999979,10,31,20,98,7,1,3,0,-1,5
5173,4253485645,0,-3123,-0.40000000000000213,-8,32,26,-7,-25,-1,-5,-1,-1,3
5174,4253429003,1,-4101,1.0,10,44,31,90,79,1,3,0,1,9
5175,4205554730,0,-3066,-0.5999999999999979,-24,41,45,211,-11,1,-7,-1,-1,4
5176,4204578143,1,15114,2.0,39,38,9,77,32,1,11,0,1,3
5177,4204523606,0,-7615,-1.4000000000000021,-47,32,46,107,-30,1,-6,-1,-1,-1
5178,4191714964,0,-10953,-1.8000000000000007,-33,5,26,-77,-26,-1,-4,0,-1,-4
5179,4175369678,1,10330,1.4000000000000004,31,22,6,-8,85,1,4,0,1,5
5180,4175413986,1,9073,1.0,15,16,5,53,24,1,2,0,-1,-3
5181,4162729683,1,7120,1.200000000000001,24,36,26,-34,-66,1,6,1,1,12
5182,4158367793,1,6385,1.5999999999999996,37,27,9,-59,5,-1,2,1,-1,5
5183,4151883797,0,10125,0.6000000000000014,43,83,64,96,-119,1,-2,1,1,4
5184,4151512371,0,-13412,-1.6000000000000014,-30,14,34,-6,-115,1,-10,0,-1,-2
